# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 05 14:02:13 CST 2020 [seed=1580932932813]
# pop_size_faster.xml
# keywords: skyride discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyride.precision	skyride.logPopSize1	skyride.logPopSize2	skyride.logPopSize3	skyride.logPopSize4	skyride.logPopSize5	skyride.logPopSize6	skyride.logPopSize7	skyride.logPopSize8	skyride.logPopSize9	skyride.logPopSize10	skyride.logPopSize11	skyride.logPopSize12	skyride.logPopSize13	skyride.logPopSize14	skyride.logPopSize15	skyride.logPopSize16	skyride.logPopSize17	skyride.logPopSize18	skyride.logPopSize19	skyride.logPopSize20	skyride.logPopSize21	skyride.logPopSize22	skyride.logPopSize23	skyride.logPopSize24	skyride.logPopSize25	skyride.logPopSize26	skyride.logPopSize27	skyride.logPopSize28	skyride.logPopSize29	skyride.logPopSize30	skyride.logPopSize31	skyride.logPopSize32	skyride.logPopSize33	skyride.logPopSize34	skyride.logPopSize35	skyride.logPopSize36	skyride.logPopSize37	skyride.logPopSize38	skyride.logPopSize39	skyride.logPopSize40	skyride.logPopSize41	skyride.logPopSize42	skyride.logPopSize43	skyride.logPopSize44	skyride.logPopSize45	skyride.logPopSize46	skyride.logPopSize47	skyride.logPopSize48	skyride.logPopSize49	skyride.logPopSize50	skyride.logPopSize51	skyride.logPopSize52	skyride.logPopSize53	skyride.groupSize1	skyride.groupSize2	skyride.groupSize3	skyride.groupSize4	skyride.groupSize5	skyride.groupSize6	skyride.groupSize7	skyride.groupSize8	skyride.groupSize9	skyride.groupSize10	skyride.groupSize11	skyride.groupSize12	skyride.groupSize13	skyride.groupSize14	skyride.groupSize15	skyride.groupSize16	skyride.groupSize17	skyride.groupSize18	skyride.groupSize19	skyride.groupSize20	skyride.groupSize21	skyride.groupSize22	skyride.groupSize23	skyride.groupSize24	skyride.groupSize25	skyride.groupSize26	skyride.groupSize27	skyride.groupSize28	skyride.groupSize29	skyride.groupSize30	skyride.groupSize31	skyride.groupSize32	skyride.groupSize33	skyride.groupSize34	skyride.groupSize35	skyride.groupSize36	skyride.groupSize37	skyride.groupSize38	skyride.groupSize39	skyride.groupSize40	skyride.groupSize41	skyride.groupSize42	skyride.groupSize43	skyride.groupSize44	skyride.groupSize45	skyride.groupSize46	skyride.groupSize47	skyride.groupSize48	skyride.groupSize49	skyride.groupSize50	skyride.groupSize51	skyride.groupSize52	skyride.groupSize53	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyride
15150000	-39501.41112686307	-942.6079011180499	-38558.803225745025	34.69399979926228	1930.3060002007378	442.1794643862427	0.03412262910755425	2.1382747737900845	2.7963178148819248	3.3457583358637035	2.932917995278535	2.4596033927762244	2.451352734372892	3.125785520612517	3.647132079074329	4.033432584316638	4.5258606765661025	4.456934438887492	5.413242687302229	5.2906217208892805	5.956734225245537	6.290126155836405	5.458006985513694	4.932636099839244	5.399302039491254	5.700677144959312	5.596989984284017	5.456047403502279	5.461319516388579	4.893602264629588	5.160611544408665	5.23004058214566	5.393528410609554	5.4466504215317855	4.860365977117934	3.839129134180855	3.756988573186566	3.6948273963991434	3.5722389468293003	4.0573795266135	3.953238494083444	4.112364648853398	4.90627559780998	4.608650129077916	4.657139716816285	4.671213218298663	4.299290933616732	4.636436146974358	5.0615068657044056	3.919038513446983	3.530462058200074	3.2403154080476595	4.785542688965633	3.1785051859403195	2.8211769315417876	1.9021695839038624	1.5931768962087043	1.3122368777388558	0.9586895628783186	1.9990091026646737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6930741480168583	2.449702277895498	0.5848796359062056	0.07675587979732632	1.8727164903013547	0.3228715680827533	0.3491741384032743	0.1802013467433385	0.23290629420352668	0.23771822064986256	2.263993245812773	0.0343310273709539	1.353542446669919	0.3144590771968858	2.423914355749672	0.10471741336367585	-38558.803225745025	-494.32454397587907	-422.7543636724103
15160000	-39433.863056806455	-879.2217314284603	-38554.641325378	35.62481445167253	1929.3751855483274	434.5359026433623	0.44498480061618595	2.8399053153806273	3.2043659163790554	3.2515679387732366	3.183815529120175	3.2432876745618717	3.409982809111656	3.4986374262762974	3.741827390673661	3.806658065962897	3.9541557897128734	4.163956248373018	4.563542308503219	4.766273228432059	4.449713881290954	4.372166434874367	4.334409428009559	4.3739614586503865	4.495823064253561	4.535533035281901	4.710641269410181	4.736352824995479	4.7145053750374215	4.687800199673055	4.700713865601692	4.668509541541403	4.611396777814841	4.61972712352945	4.776624862098005	4.670917106035082	4.787857720654552	4.731275795619694	4.636501504379867	4.296859647451114	3.9931359879228165	4.031811203150647	3.970130952406672	3.9984995560513297	3.9091467202562	3.813680066631143	3.9127911414167094	3.962485352222954	4.047596857174835	3.998737970123303	3.831508182130153	4.172758444731583	3.851279870468486	3.631639833870603	3.6715589327341824	3.678687014131553	2.962847268654404	2.421350620681296	2.3089810276957072	2.1968621689245182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.49445606000126086	2.5176397160609816	0.5409851043441404	0.09996892812005768	1.9928571553949614	0.354093036078594	0.3419702561385878	0.18283299749182627	0.23494774430114845	0.24024900206843955	2.569511440291782	0.029198291341023752	0.6715566540395322	0.2993155156385466	2.4097673489561005	0.08507794676816884	-38554.641325378	-494.32454397587907	-360.8022132913097
15170000	-39479.350181458845	-911.4935349223088	-38567.85664653654	29.39902998885578	1935.6009700111442	398.3976381619066	0.08608592851373423	1.5597761138070074	1.433762064643993	1.4007445352251733	1.5582086079047641	1.82331221958508	2.696796013834739	3.269244857132413	3.9606671648478535	4.1631525697007845	3.985526298807799	4.76279562021315	4.338327140682025	4.683931038575456	4.538846551866704	5.048476380864816	4.88171020805298	4.919859875087586	4.824682442022749	4.793427595330309	4.788044703351897	5.318141756926759	4.906732532601295	4.6850065819838065	4.940787459668533	4.933545466153028	4.902215265578229	4.774057257054164	4.882546519344237	4.890964397662996	4.417054923116279	4.724737221694241	4.3532818901647685	4.28625465501877	4.420926022016772	4.420456510785822	4.230233448177783	4.471678718892413	3.9570741614714784	4.084091171054762	4.069574804072573	3.9139358458201206	3.831230532021023	3.172196411996388	3.4206569260999666	3.147872762967734	3.440936650127462	3.5261668410968783	3.2311588823199116	3.9695353794658885	2.558123372274397	1.8091781125811082	2.093215083890743	2.8614366245735816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7301379140588755	2.307303211011022	0.5103837347417391	0.07648052433183662	2.0096551822116204	0.3660394336449023	0.34335521432560845	0.18159244610746417	0.23457971047101858	0.24047262909591083	2.4364228725835	0.04007528580494636	1.6600336284719057	0.3303224807020776	2.422947882870907	0.0981263170760225	-38567.85664653654	-494.32454397587907	-388.5362412255977
15180000	-39481.777700358434	-919.8109555274249	-38561.96674483101	27.781017879499288	1937.2189821205006	417.70135865160574	0.03545352154084167	3.4840231071494423	2.668740360392517	2.4553351284892466	2.173927832966753	1.8274629853827133	1.6324135119019816	3.103752877480358	2.764987971663597	2.9508729129065565	3.158136159117394	4.732737317640661	5.627644824804225	4.908131487884667	4.879387206827308	4.663549370059936	4.957370672068038	6.340837099726526	5.302914919578541	5.015963437974249	4.715220368059563	4.375487711869462	4.4710676484120935	5.152676608303932	5.33492360689316	5.2197061847946	4.785509776565114	4.597961542573327	4.798560097618703	4.074980087241819	3.5823468794180626	3.860558914719803	4.0254307622729595	4.103196488889633	3.9635252659102362	4.103047518068472	3.8804594984767387	3.0113490279943544	3.097797921187363	2.8083480750282845	2.7131313146602944	2.834350256580602	3.0693940288135133	3.4721748561705827	3.3812393601600923	4.177132517045558	4.097402366258083	1.2897935054211647	1.3785559171359585	0.9057563310420654	2.661423458348371	3.3673673483814697	1.072688563976642	0.21033793083728927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5319675584912115	2.305910792479197	0.6791841032954478	0.003377792131561086	2.1840124466586244	0.29554730694395476	0.3445493804258217	0.1808556261896219	0.23647818061056444	0.23811681277399394	2.9465102883576426	0.03040077253342279	0.8392092251598077	0.275958601291384	2.39253691316117	0.09082183697593195	-38561.96674483101	-494.32454397587907	-402.6115062884336
15190000	-39491.21834634004	-917.2181173233294	-38574.00022901672	31.01575016890945	1933.9842498310904	442.12788635571354	0.06696879132618856	1.1776701026717582	1.5211423982692456	1.4765333168504475	1.1363991745933801	1.5372455244400234	1.8096296399195226	3.0105859400278083	3.694982323230292	4.133047842286412	3.7515809694794844	3.9286882236227476	5.72404432994827	5.530440829241531	6.026983978994422	6.167617081290573	5.479637371918283	4.684592234017829	4.4321572130351	4.235713001196152	4.18593677597938	4.372980834006054	4.253701739250178	4.150701495518972	4.1532326700047655	3.8995776375677798	3.8582988060266374	4.1852219652533185	4.291382899157864	4.089041933381421	3.9833118863036163	4.049383780096089	3.8326943982505313	3.6070653613077335	3.14128899852104	3.1918582462744007	3.012716397030858	2.9786929692960404	2.7774698406713725	2.831728847604618	2.677593893965583	3.332689290821742	2.9092967999297694	2.8445954315882864	2.545860616741166	3.489928376656755	2.9557902637976414	3.841770113255668	3.758560002602553	2.57548875292424	2.7147698349417033	1.743145509691458	0.8039901274645183	1.5327105841368338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5311874627984411	2.2391638124464395	0.7393973819497273	0.11101174999704311	2.1991675719929797	0.18007202081536536	0.34989088739730007	0.17728414453781652	0.2369091647694709	0.23591580329541448	2.784858028738088	0.03536848671003449	1.298434472382452	0.3295282874941244	2.471512925702846	0.06904454813821446	-38574.00022901672	-494.32454397587907	-395.34268657300146
15200000	-39488.67626198313	-930.7784238140691	-38557.89783816906	32.36425667045692	1932.6357433295432	472.0058427822462	0.06363491328435639	3.295999181240156	2.60646902297361	2.325846164880344	2.773329590278725	2.350737348185327	2.0864631764339814	3.1148472062495953	3.764218239061586	3.8360734156790577	5.0959405435508955	5.418430348802977	5.482158965432254	6.5897406057682515	5.364925760118159	5.634264121816052	6.365548139030644	5.660398907296776	5.2269583730476805	5.290506420911971	5.603440971433052	5.272901103865239	5.451696522713298	5.5263599987765035	5.500964975530887	5.497129199189475	5.355041119853859	5.1559495886519855	5.103733240324399	4.940599826981014	4.8262166832162565	4.176613773259643	4.04917000416125	3.6586945569387455	3.7453195736845704	3.87405618619412	3.972972832414478	3.2567832517806075	3.4679167411305714	3.8461208037945873	3.7635735488568964	4.256993853541037	3.918807021968927	3.9339524907060346	3.6770101775026127	3.4595337026789146	4.374059959792024	4.063839214567121	3.2802652576258886	1.7074590775767977	2.587434955826441	1.9559819803969094	0.9092752334020993	1.6711289991100982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.693491819547328	2.129805716350814	0.5043957727837869	0.0426286368480601	2.2174609911538554	0.412217063316152	0.34522879778506355	0.1827104573619649	0.23720131483486095	0.23485943001811255	2.143820040201342	0.030726879579690138	0.7820005096034599	0.2701062939954656	2.298382601648915	0.0845993221474285	-38557.89783816906	-494.32454397587907	-413.02255300739455
15210000	-39492.91558305485	-927.2375414775876	-38565.67804157726	34.026123949129726	1930.9738760508703	504.33320315112667	0.0513911520801668	2.7773675279409953	2.65332623718707	2.4838872873627262	2.076370929500464	2.324714181114315	2.4821056899061564	3.499727811861138	3.4381001039281	3.9904003498571248	5.210596003223952	6.349662588266396	6.1685913438980755	5.947074408331876	5.958031959417944	5.9409749985045295	5.757235620791754	5.427609813073183	5.051149753619541	4.8707991267433925	4.275249651745104	4.563199183141697	4.782103617276859	4.7516441948884465	4.753015946617709	4.43657004233314	3.870861340947438	4.019410692494421	3.8646940927844877	3.7136497515349465	3.79291173620233	3.9760433263399237	3.8352072742672685	3.922312035524162	3.6805455844422332	3.8400855210613716	3.979533500440768	4.129257037858212	4.174280515395483	4.110504748940105	4.543487224476582	3.888948585373657	3.4619959522533925	2.996033745083939	3.431767946424902	4.1976324196228925	4.158213645270498	4.237281267598743	2.52055681454089	2.3536869461795833	1.7985118851113355	1.002591316592132	1.6612643071869135	1.7707764643830752	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5225773028613065	2.3313092100636745	0.601204418851634	0.027735187296692942	2.177468397381581	0.3397054835451072	0.342910553339246	0.18282649219784589	0.24017869261334243	0.2340842618495676	2.824931656285199	0.03137987323655009	1.1239599783763599	0.29105931172243527	2.4931841644115185	-0.0033941189440220075	-38565.67804157726	-494.32454397587907	-406.00702700121275
15220000	-39479.893549066124	-917.027128404002	-38562.866420662125	37.20949254858449	1927.7905074514156	467.3208882402721	0.0828601173792246	1.1610544363247297	1.2235250057914169	1.2908812037975308	1.3598074242739302	1.6113181663306724	1.2183871188405262	3.0493698286875546	3.3954807563511737	3.505414870314671	5.173754290611518	5.780442175110415	4.863851298677108	4.903836938991906	4.800443066565584	5.329001878831177	5.297813913229827	5.026521300066215	4.718317529618391	4.613021221753223	4.661961824150955	4.644755591999567	4.456120122541468	4.376624749314738	4.748009427355987	4.674370049625996	4.386025286306415	4.283997276538077	4.208206383078768	4.081911271101071	3.9397024973900208	3.739293827825173	3.7196289525556816	3.7269665323210663	4.068156442932246	3.9547077510495683	4.019913747250325	3.8648056422656447	3.362894246857161	3.7387816821625317	3.9461967667441633	3.921973322746002	3.8554870322229373	3.9262039262452664	3.8605656243305577	4.051994825176449	5.608472415128583	3.7188159055137824	3.301374629533476	3.548984286410213	3.301356557880343	3.041244417097202	2.658687333230845	2.0297453563509293	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5605680742656334	2.1973813101394803	0.6895919776258403	0.0015862420726602336	2.2013175955725934	0.3495548003237888	0.3452975920412181	0.17693238368636804	0.24356434679554792	0.23420567747686785	2.521586566796818	0.02719741230056768	0.7270983521344035	0.2911830900200236	2.4880121065298266	0.08705065432379842	-38562.866420662125	-494.32454397587907	-400.2660524080407
15230000	-39503.74194958337	-941.7726837926405	-38561.96926579073	36.80726532070368	1928.1927346792963	491.6456129925358	0.035075714456898055	0.9602371020822249	0.9405599018453688	0.643429025637255	1.7617040777673982	1.8373981270531887	2.5366748946018	2.238710282875249	3.0271844031212836	2.6304993191915673	5.191867727740694	5.934330757656547	5.553032499133718	5.186831305668711	5.131559257152738	5.525492525936609	5.805827847946595	4.925528684797162	4.630456727142937	4.37740745130812	4.863714102010137	5.381275840936035	4.960040519655519	4.998499537525921	4.960330010993283	4.9866224855553165	5.1166351146781714	4.549243909175245	4.802130281365187	4.391350045475887	4.537351959522277	4.143071944834975	4.115982185187753	4.267440986906868	3.465284016296151	3.1726194578045885	3.156335040808163	2.713929431606548	3.00191420973347	3.326477266211875	4.3439148840224675	4.193829557300896	4.073963961910474	5.051440619741512	4.838572142726825	6.6675755746922345	5.401976273165874	4.149026468382172	4.15309517501015	3.63503789883882	3.8440460755514234	3.630943339997314	2.425002186933925	2.2991187007420226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6728449985849508	2.336042109800881	0.6026968468004587	0.01937325184602296	2.1249829919814713	0.24405980098621227	0.34587367336486424	0.18040350342731737	0.23583833482814695	0.23788448837967346	3.0176574290675875	0.025352151593360014	0.6508628815492103	0.25700516208169477	2.4476775482089295	0.08289997682885557	-38561.96926579073	-494.32454397587907	-425.4131503650642
15240000	-39487.40952035595	-929.1154313103154	-38558.29408904563	36.6926869226535	1928.3073130773464	511.2255716583574	0.07605076008006692	2.5281434679258896	2.4668195800567743	2.160942620687544	2.3975635851788533	2.3093346632305414	2.9021463580997238	3.0230944810613374	3.9608703401771184	3.8865859777662637	5.094865198611035	5.467767745049547	5.674931638269165	5.484976622656371	5.874768993692937	5.922074150255267	5.789695474815098	6.106420089211451	5.982253727610267	5.47273506311081	5.5739381491749915	5.25999885315807	5.2635686458412385	5.022660771140661	4.902604576016905	4.63443609562449	4.837419015081863	4.659926570165987	5.139685895749632	4.736834782635292	4.762508588052441	4.749767598367119	4.8376253101764775	5.08768838824526	4.918176600407849	4.5759446233327115	4.558147652775125	4.747577527618093	4.5040278755119365	5.184724052395008	4.596238915242487	4.502600102196748	4.393565080162756	4.399643495584176	4.227968485534574	4.1328915947210065	4.090849612395714	3.3609127611640224	3.2740061672462373	3.0718197706932577	2.1438691560929786	1.6345190148655202	0.5682859153015815	1.3036540086667405	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5839550637926868	2.4155264063014643	0.4241288333689748	0.0045227578544392785	2.2273600410354564	0.34450689764697506	0.3468263219069325	0.18390267513001865	0.23313878368471022	0.23613221927834063	2.0527188771951685	0.03391656702033802	0.8454824505929038	0.3495125103967753	2.457879002107937	0.06775472022509643	-38558.29408904563	-494.32454397587907	-408.32802131086385
15250000	-39487.29359907358	-925.468184120077	-38561.8254149535	36.62489544940295	1928.3751045505971	518.3278235926467	0.07579494673599486	3.5819311692187097	3.9969144353009876	3.9703289907799286	3.4326565662315853	3.234197273492489	3.8245889520387575	4.074760225923073	3.9088954842447667	4.106321872825447	5.3144466263138765	5.4890887253101415	5.115954914567887	4.758696786165941	4.671055691042345	4.601846455232241	4.77374141085806	4.8117298204641346	4.822195302256201	4.512274855333521	4.526039440097665	4.256136927641812	4.147326538871091	3.9532480561465366	4.045072193227596	4.41567714294549	4.792094741660463	4.592753520067782	4.587511314659254	4.530065824343965	4.490322323617982	4.160854380945074	3.9327598021473107	4.383713836616475	4.61546858015706	4.735207595184112	4.927460825484547	5.236447099863838	4.871864567912316	5.644849659445745	5.140082070586771	4.643288775312499	5.077755423793947	4.335513628320954	4.246707032150783	5.021563814970896	4.155300349796038	1.5152126968868278	1.6468270177847162	1.3468238089029938	1.3702754715995369	1.147206364756243	0.9146953943007726	0.21285076305562944	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.512801311273709	2.4743171296445015	0.5988027665338308	0.02203028351693852	2.1322850640681534	0.25976344496286463	0.3395276716308649	0.18398176743684166	0.2407549998258559	0.23573556110643962	2.2192483340328732	0.030298635496464388	0.8090385604790507	0.34250367101801144	2.496115119086048	0.06845551443467605	-38561.8254149535	-494.32454397587907	-406.15810267154774
15260000	-39518.97809486942	-933.4677887940397	-38585.510306075375	33.888484001397714	1931.1115159986023	483.1058971079136	0.044247023927397405	1.9307816687738564	1.2980860571259116	1.5990847180233412	1.3702321807518187	2.1827867087587087	3.3774614790068145	3.4049751028674042	3.284937871851067	4.472081444602071	5.039744748192832	4.636659284334678	4.5824757591353995	4.788939847390551	5.322134297796832	5.150558943200026	5.536448802831244	4.902844218594425	4.052815762038167	4.392783720643759	4.252994482938665	4.453976125531362	4.293220064313687	4.367959377951495	4.180834591665146	4.454555357829852	4.423500916390675	4.536742848666699	4.356283259725562	4.3972001936446405	4.906717013538688	4.505443716455909	4.066142574179711	3.743302385234126	5.10948912487249	3.869317190152555	5.006555074199905	4.56408836576054	4.849371426984921	5.097908650057378	4.885766908339294	4.81059713199372	5.099804007257299	4.191114534429455	4.5380371332032805	5.252807315619965	3.8193953155692553	0.984130663547105	0.8392041806610107	1.036038716092315	1.7767580373527545	1.5232716365811318	2.3618836033218598	1.9014752050356414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5766364432628477	2.222345066129013	0.7754738605291231	0.03678755388784947	2.1099129195539286	0.27884415663723544	0.341125618201651	0.18162655558455584	0.23752083979153704	0.23972698642225815	2.3729004024890132	0.026461125126687638	0.6311875443822681	0.29378238864340445	2.4737349593143683	0.06748029585175618	-38585.510306075375	-494.32454397587907	-417.8753202600218
15270000	-39489.1393201141	-933.0165796337969	-38556.12274048031	35.90172438995212	1929.098275610048	496.99871358166246	0.06590716778917831	1.4016917001668774	2.406580229041848	3.23431322868241	3.504585845395532	3.5395077590299016	3.6154221788603484	4.1191238891402335	4.329720885020041	4.306407181033098	4.548578798634522	5.020727317308587	4.863777056705322	4.546105574710353	4.485828727965674	4.733158698702218	4.80229458024526	4.547189097148642	4.516254713614443	5.219452583151142	5.197027829908428	4.968169695645929	4.594932421877334	4.636446575404523	5.078973491017022	4.96301851698835	4.400508013727499	4.063856010198166	4.0542375299216555	4.508594579874734	4.469234037704165	4.132355377152003	3.858505263427676	3.8288758246837236	3.8575775706696294	3.9016062478020928	3.742768797174005	3.9036665739814986	4.099323867300943	4.42060993042752	4.050011772659847	4.092279103463405	4.797317007527817	3.780109141656614	4.862528811401121	4.880204296803648	2.051035194515169	3.049386714596503	2.3811352732046376	2.6259348197458015	2.3825631736244475	1.988800706842922	1.4256702063123579	1.6182574087714512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5405245689052076	2.3738244853963026	0.5467516272394122	0.040476540114204484	2.18356586367138	0.3148569146734905	0.3470290501196792	0.18062624809167563	0.23866876809781382	0.2336759336908334	3.4442589621811504	0.03289883993191638	1.0090539509678598	0.33340907228530353	2.4820488421640086	0.1540331478655231	-38556.12274048031	-494.32454397587907	-410.0878523591057
15280000	-39490.2991458661	-926.7884172984161	-38563.51072856768	39.75363677774842	1925.2463632222516	484.3290062299698	0.0684692718449781	2.372169470381759	2.392439737943398	2.2324056434442534	1.9258385348480211	1.985299958477885	3.435241169701263	2.9570187334740834	3.287380436373767	3.8281159775467692	4.639367834846274	4.623780754996648	5.0867752754799245	5.466561618009333	5.643611956306613	5.56344457019928	5.509190498867508	4.9355971685619515	5.327596694124514	5.073750849478756	5.111411966715082	5.154499681034439	4.698089321003388	4.80284472216361	4.78726337888159	4.250714941955648	4.57850555005844	4.993088275571148	5.399139427623289	4.947384035146683	5.083812574141163	5.02071750217657	4.9261310720158376	4.873586276154928	4.327083048466316	4.276765767436936	4.324034964959954	4.149930118358613	3.854038255621428	3.7674594330182294	3.579967188466561	3.5392957974687853	3.7785168249240804	3.878535341403356	6.027735350696037	3.6386100579288483	3.25510094530098	2.915997136026002	2.9492973433518936	3.5174469858725743	3.5348398032709287	2.825903358389806	1.5212393949417689	1.4449507179946997	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47618801773240504	2.4593826912077286	0.6500292646829825	0.01614446796431934	2.1731515676058324	0.22510399080673074	0.34652729086630035	0.18124187161029298	0.23459987955645062	0.23763095796695807	2.704828183816097	0.031378304139467586	0.9686384371244338	0.3558595231822972	2.4913318173754764	0.08626087031639491	-38563.51072856768	-494.32454397587907	-406.58570295431326
